1031.1,1031.1
1096.9,1096.9
1217.5,1217.5
1267.3,1267.3
1293.3,1293.3
1303.4,1303.4
1254.2,1254.2
1263.8,1263.8
1138.3,1138.3
1148.7,1148.7
1136.7,1136.7
1087,1087
1028.8,1028.8
998.51,998.51
994.24,994.24
1028.8,1028.8
1143.2,1143.2
1157.1,1157.1
1066.5,1066.5
1101.8,1101.8
1168.8,1168.8
1260.7,1260.7
1235.7,1235.7
1164.2,1164.2
1193.3,1193.3
1237,1237
1319.5,1319.5
1367,1367
1373.2,1373.2
1279.7,1279.7
1261.8,1261.8
1256,1256
1214,1214
1249,1249
1246.2,1246.2
1255.7,1255.7
1257.2,1257.2
1305.7,1305.7
1340.1,1340.1
1382,1382
1378.5,1378.5
1324.7,1324.7
1344.4,1344.4
1341.4,1341.4
1475.2,1475.2
1589.9,1589.9
1603.4,1603.4
1649.9,1649.9
1660,1660
1706,1706
1708.1,1708.1
1700.4,1700.4
1761.7,1761.7
1762.9,1762.9
1747.3,1747.3
1819,1819
1828.7,1828.7
1783.1,1783.1
1797.1,1797.1
1819.3,1819.3
1825.8,1825.8
1772,1772
1776.3,1776.3
1810.8,1810.8
1821.9,1821.9
1808.1,1808.1
1782.4,1782.4
1734.7,1734.7
1714.4,1714.4
1798.3,1798.3
1862,1862
1977.5,1977.5
1971.4,1971.4
1974.5,1974.5
1888,1888
1874.4,1874.4
1818,1818
1786.4,1786.4
1760.1,1760.1
1742.1,1742.1
1766.1,1766.1
1827,1827
1794.2,1794.2
1713.7,1713.7
1722.2,1722.2
1796.4,1796.4
1803,1803
1780.2,1780.2
1729.9,1729.9
1683.1,1683.1
1634.1,1634.1
1521.8,1521.8
1485.4,1485.4
1462.5,1462.5
1444.3,1444.3
1383.3,1383.3
1346,1346
1271.4,1271.4
1241.7,1241.7
1150.4,1150.4
1204,1204
1227.6,1227.6
1290.2,1290.2
1302,1302
1328.1,1328.1
1344.7,1344.7
1423.2,1423.2
1521.4,1521.4
1539.9,1539.9
1453,1453
1426.7,1426.7
1413.5,1413.5
1433.2,1433.2
1449.2,1449.2
1490.1,1490.1
1439.4,1439.4
1347.1,1347.1
1369.2,1369.2
1486.3,1486.3
1504.9,1504.9
1535.8,1535.8
1590.4,1590.4
1613.1,1613.1
1692.5,1692.5
1782.4,1782.4
1839.4,1839.4
1772.9,1772.9
1797.5,1797.5
1879.6,1879.6
1936.2,1936.2
1862.3,1862.3
1791.5,1791.5
1788.3,1788.3
1748.5,1748.5
1782.6,1782.6
1803,1803
1817.8,1817.8
1776.4,1776.4
1741.9,1741.9
1706.5,1706.5
1642.4,1642.4
1673.4,1673.4
1607.7,1607.7
1580.5,1580.5
1594.9,1594.9
1578.9,1578.9
1511.2,1511.2
1402.5,1402.5
1305.9,1305.9
1276.3,1276.3
1263,1263
1237.4,1237.4
1239.7,1239.7
1328,1328
1350.2,1350.2
1243.4,1243.4
1228.6,1228.6
1285.8,1285.8
1316.2,1316.2
1349,1349
1361.9,1361.9
1305.8,1305.8
1265.6,1265.6
1333.9,1333.9
1410.1,1410.1
1425,1425
1319.7,1319.7
1366.7,1366.7
1327.9,1327.9
1194.7,1194.7
1128,1128
1105.2,1105.2
1121.4,1121.4
1200.9,1200.9
1252,1252
1232.1,1232.1
1255.7,1255.7
1309.3,1309.3
1314.6,1314.6
1446,1446
1530.6,1530.6
1601.9,1601.9
1676.1,1676.1
1697.9,1697.9
1653.8,1653.8
1628.5,1628.5
1559.6,1559.6
1505,1505
1509.9,1509.9
1510.5,1510.5
