,
0.20189493,0.243371356
0.19871513,0.228684166
0.19543715,0.127844026
0.21654864,0.098287356
0.19864624,0.188192996
0.21407084,0.184681076
0.19681709,0.184510576
0.21660034,0.160495826
0.2138619,0.184270786
0.20872169,0.158439036
0.20125874,0.136110126
0.19639764,0.165023536
0.19329384,0.160406136
0.18680413,0.175202476
0.18706828,0.164631326
0.19309674,0.187786636
0.20792176,0.094587892
0.19782046,0.175278936
0.20016965,0.174104436
0.1890907,0.148405336
0.19081809,0.118626166
0.19036099,0.124289876
0.20402847,0.129247556
0.21777521,0.085444666
0.21281847,0.172265426
0.1905528,0.182718576
0.19073214,0.228120796
0.18658599,0.142715656
0.18781415,0.157265356
0.18425604,0.178297536
0.18995219,0.179496796
0.2032716,0.178901406
0.20947874,0.212814706
0.19889121,0.191366356
0.18105814,0.219852896
0.18078214,0.174052656
0.18561624,0.156818336
0.19445784,0.136685436
0.19285709,0.169164436
0.19608966,0.173219516
0.22497517,0.144557116
0.19607946,0.171782716
0.18895501,0.135851496
0.1962815,0.124543106
0.187589,0.151581376
0.1844907,0.110793276
0.17612342,0.128298776
0.18531714,0.135625116
0.1999019,0.139058866
0.19296994,0.119192776
0.1824494,0.122003826
0.18582591,0.114316716
0.18087767,0.186993416
0.19326124,0.197782096
0.18421032,0.181701036
0.18858299,0.077819096
0.1751687,0.152522276
0.18863719,0.109719176
0.17857186,0.140707876
0.18366424,0.136602066
0.18679961,0.096617776
0.18436299,0.152381656
0.18773232,0.152438806
0.18008924,0.168777836
0.18194044,0.157094576
0.19124299,0.095730222
0.19433019,0.182075276
0.20251569,0.201348036
0.19147631,0.090015952
0.17923989,0.106411926
0.18126266,0.131281936
0.18433785,0.106663556
0.18147137,0.105444406
0.17811729,0.206420606
0.17969148,0.150830766
0.1848891,0.125588766
0.2147208,0.137744476
0.20633331,0.145486416
0.18859925,0.189076236
0.1936825,0.185237696
0.18943127,0.130808066
0.1837479,0.168506346
0.19631309,0.193714076
0.19781255,0.147510666
0.19481105,0.150102716
0.20451865,0.212737356
0.2013987,0.141510056
0.19369274,0.158097146
0.18695419,0.116155502
0.18694109,0.207193746
0.18625834,0.156385156
0.2068897,0.185084596
0.18896414,0.135029946
0.20362854,0.270945806
0.20218319,0.222584916
0.18848804,0.189591756
0.19548714,0.192265166
0.18244513,0.203309176
0.1874562,0.153293676
0.179252,0.168856006
0.18600248,0.236494536
0.18306618,0.154002559
0.2131409,0.217405626
0.19015494,0.158886346
0.19222195,0.199541196
0.19534069,0.140914026
0.24434333,0.319929736
0.1495821,0.221648679
0.18350015,0.169766186
0.19252881,0.232837196
0.19911992,0.248179736
0.18376897,0.169457176
0.17809526,0.201571616
0.20202207,0.130661926
0.19450393,0.181351326
0.19016773,0.198604216
0.19135597,0.194396176
0.17336182,0.193341736
0.18083657,0.251775146
0.19727987,0.249788546
0.18568702,0.234106376
0.18862882,0.197064676
0.22678553,0.189092582
0.20182663,0.190054126
0.19222987,0.277220006
0.19552163,0.257657126
0.20296573,0.254294616
0.22167044,0.252598656
0.20357478,0.262094386
0.21288748,0.271074456
0.24380453,0.288199276
0.167905262,0.300090449
0.151985652,0.14713717
0.19809243,0.15340341
0.21434767,0.13574737
0.20183633,0.38445033
0.19966943,0.3318349
0.21176767,0.2781676
0.20491274,0.20156388
0.20181659,0.23094898
0.2148675,0.25296757
0.2057383,0.25424072
0.20304259,0.22958188
0.20400034,0.25844856
0.21005254,0.22965441
0.20136864,0.22952865
0.20602683,0.24164384
0.21573668,0.2269194
0.20900873,0.19935589
0.18686693,0.18299716
0.18178582,0.18455951
0.22797056,0.24231762
0.16848422,0.21020518
0.18351458,0.21143172
0.17504907,0.21076542
0.17892283,0.26469485
0.20330465,0.2515348
0.20500655,0.29784317
0.19767199,0.24771353
0.19120404,0.27530655
0.18604105,0.34470972
0.19624181,0.27211865
0.1994417,0.27066997
0.2056108,0.24817261
0.17338229,0.23219062
0.16639413,0.27231297
0.17322234,0.25801144
0.18884798,0.31164072
0.20447464,0.42574516
0.20274033,0.33214038
0.22567313,0.30778372
0.22228978,0.415619
0.20782043,0.51832304
0.21437914,0.33295224
0.22175289,0.32427248
0.23029956,0.40104559
0.22100265,0.42585885
0.26430935,0.38333715
0.2714697,0.3339059
0.26102473,0.34570525
0.25580969,0.3675301
0.25224592,0.31450769
0.25136272,0.23054908
0.24661512,0.33571232
0.23798106,0.24197401
0.24504241,0.261547
0.26213148,0.24606611
0.26319597,0.14289751
0.26370191,0.17993611
0.24483341,0.14580161
0.23770247,0.20055197
0.25881652,0.23106021
0.25477182,0.31015907
0.26776474,0.22772746
0.26408079,0.18452383
0.25655602,0.16851686
0.26032621,0.21900742
0.22643582,0.18918211
0.21783996,0.22067251
0.20032217,0.18902836
0.20269703,0.20360967
0.21769878,0.23814326
0.24990668,0.20815891
0.24544096,0.20940211
0.24707189,0.26256916
0.27059472,0.22639185
0.26427312,0.40608501
0.25713456,0.33547331
0.25639312,0.24704021
0.26898403,0.32342276
0.26061592,0.22895132
0.24099353,0.2843513
0.20374818,0.30323248
0.19191238,0.32257023
0.21707398,0.39908052
0.22011568,0.47255331
0.20696718,0.47309511
0.20949998,0.47577507
0.22322993,0.47173477
0.21619683,0.47083901
0.22634455,0.51690817
0.21689788,0.47486771
0.26421098,0.48828364
0.19120732,0.47215667
0.18136887,0.47436602
0.154396392,0.47467116
0.20646822,0.47401657
0.20348957,0.47626137
0.22026417,0.50145201
0.22117137,0.51364919
0.20882982,0.47172302
0.20817367,0.47501857
0.27128668,0.48083552
0.1689405,0.61087963
0.252291761,0.36725758
0.2824914,0.43673054
0.2671606,0.43769858
0.2875416,0.48470929
0.2770767,0.39484634
0.2977975,0.38342673
0.2979479,0.44393933
0.31497,0.43830983
0.2878051,0.42601247
0.22450843,0.63786548
0.23437054,0.28994688
0.23018517,0.27379187
0.21843406,0.2850177
0.20689166,0.23069187
0.32876757,0.20106057
0.277013,0.32088373
0.28296336,0.14654577
0.3000163,0.22808277
0.31139595,0.27656138
0.27675611,0.21780763
0.15166722,0.25692024
0.20369821,0.30137809
0.18851896,0.39225998
0.16042416,0.26643641
0.15752368,0.27484248
0.174789482,0.20962669
0.36873161,0.23413338
0.24960722,0.16809767
0.25127458,0.3432981
0.15849848,0.32197008
0.14990022,0.58279907
0.149879972,0.29300017
0.15409346,0.20371727
0.14642217,0.23863886
0.2060883,0.21553937
0.2025853,0.25880277
0.2083195,0.25804742
0.2029872,0.24278821
0.221515,0.24423827
0.2054476,0.22461491
0.1978243,0.19208067
0.2025279,0.19610717
0.2149186,0.15552696
0.2169124,0.23968717
0.2078095,0.16943617
0.2204122,0.21854502
0.2116296,0.13930142
0.2151373,0.18658522
0.2215937,0.25426702
0.24313975,0.20653743
0.16379404,0.25435604
0.156450572,0.24940834
0.15363025,0.24983583
0.21096231,0.34066807
0.21038996,0.20890958
0.2430701,0.23899674
0.26985636,0.17435733
0.27524275,0.14759817
0.20098171,0.23860122
0.20449525,0.28338216
0.24446211,0.30843447
0.22129768,0.25313831
0.23487603,0.46670677
0.22151109,0.32431117
0.21317903,0.27587157
0.20283101,0.28442122
0.21117413,0.29574002
0.21928707,0.39041202
0.21257716,0.22889361
0.23022512,0.19612791
0.21191422,0.13256191
0.22448693,0.18790866
0.23423322,0.34851767
0.23375203,0.26421924
0.24952617,0.21781247
0.15997804,0.28503376
0.16991439,0.25989087
0.17582885,0.27153231
0.19176455,0.28227676
0.18841181,0.32274436
0.17139603,0.20376377
0.16548226,0.236331078
0.16878842,0.20912791
0.16540312,0.48981784
0.14864162,0.25891971
0.15711785,0.27883892
0.15661085,0.28500521
0.15818348,0.27301042
0.17976746,0.22669667
0.16815024,0.23592353
0.18808188,0.31563274
0.16981767,0.27996243
0.15468824,0.32420503
0.15346997,0.20614489
0.15359459,0.25170454
0.15376399,0.32593468
0.15642224,0.22435483
0.15788497,0.16094367
0.1626301,0.22478301
0.15701612,0.19093438
0.16259717,0.22932167
0.17258366,0.21277466
0.16384958,0.22001599
0.15311731,0.16438546
0.15680236,0.10814607
0.14823904,0.1134426
0.19257163,0.17260907
0.24976458,0.21575699
0.18908213,0.18374421
0.18047638,0.18982556
0.14294281,0.15492607
0.14819975,0.12733996
0.15081036,0.18416256
0.18648635,0.16822426
0.20757469,0.22994645
0.20884736,0.29355049
0.22235571,0.27314254
0.21375945,0.27926249
0.20329176,0.37078069
0.19963126,0.27068641
0.21016896,0.29594666
0.24558683,0.30975531
0.24496545,0.29400516
0.19397508,0.28343276
0.20191108,0.30498676
0.18863701,0.2791479
0.19569356,0.28056154
0.19543611,0.29943664
0.192871,0.28612065
0.2044943,0.33265605
0.20236216,0.34103735
0.19764805,0.31121441
0.19957531,0.30273076
0.19700539,0.31887695
0.1889547,0.40261871
0.1904407,0.32499639
0.1933736,0.2806749
0.19334831,0.30539984
0.21434216,0.3097594
0.21327121,0.42846081
0.1985849,0.26111895
0.20362421,0.2928248
0.20376766,0.3124741
0.20210497,0.2893584
0.20093427,0.3050792
0.22370237,0.28372365
0.22994202,0.26167411
0.22287057,0.2497031
0.20300846,0.25812224
0.20535122,0.24917199
0.19139451,0.31155684
0.1929977,0.31058894
0.18690726,0.32589914
0.18950035,0.320552
0.18740684,0.32129164
0.19557939,0.33789009
0.22052181,0.3185458
0.23809106,0.330156
0.20935691,0.3504902
0.1909072,0.3306536
0.19165861,0.32774045
0.19027039,0.32041711
0.19614846,0.16230356
0.22340119,0.31333362
0.1674916,0.28628241
0.18799145,0.22869147
0.22920527,0.32551889
0.24521359,0.32546671
0.21288526,0.21357487
